Year,Month,Day,Tranesect,Site,Patch_ID,PLANT,Floral_Abundance,Notes,,,,,,,,
2023,5,17,2,Bertha,VV1,VIVI,1000,,,,,,,,,
2023,5,17,2,Bertha,,EUSP,200,,,,,,,,,
2023,5,17,2,Bertha,,LACA,50,,,,,,,,,
2023,5,17,2,Bertha,,MEPO,4,,,,,,,,,
2023,5,17,2,Bertha,,TRLA,50,,,,,,,,,
2023,5,17,2,Bertha,,ERGU,10,,,,,,,,,
2023,5,17,2,Bertha,LUMI2,LUMI,4,,,,,,,,,
2023,5,17,2,Bertha,,RACA,30,,,,,,,,,
2023,5,17,2,Bertha,GB1,THCA,100,,,,,,,,,
2023,5,17,2,Bertha,GB2,THCA,20,,,,,,,,,
2023,5,17,1,Pond,,LACSER,4,,,,,,,,,
2023,5,17,1,Pond,,VIVI,10,,,,,,,,,
2023,5,17,1,Pond,GB1,THCA,100,,,,,,,,,
2023,5,17,1,Pond,,LACA,20,,,,,,,,,
2023,5,17,1,Pond,,DEVA,20,,,,,,,,,
2023,5,17,1,Pond,,CLPU,6,,,,,,,,,
2023,5,17,1,Pond,VVA,VIVI,20,60 total,,,,,,,,
2023,5,17,1,Pond,VVB,VIVI,10,30 total,,,,,,,,
2023,5,17,1,Pond,,ACMO,2,,,,,,,,,
2023,5,17,2,Pond,,CLPU,4,,,,,,,,,
2023,5,17,2,Pond,,SOAS,2,,,,,,,,,
2023,5,17,2,Pond,VVA,VIVI,30,,,,,,,,,
2023,5,17,2,Pond,VV1,VIVI,10,,,,,,,,,
2023,5,17,2,Pond,,DEVA,50,,,,,,,,,
2023,5,17,2,Pond,,TRLA,6,,,,,,,,,
2023,5,17,3,Pond,,VIVI,50,100 total,,,,,,,,
2023,5,17,3,Pond,,DEVA,20,,,,,,,,,
2023,5,17,3,Pond,,CLPU,1,,,,,,,,,
2023,5,17,3,Pond,,SOAS,2,,,,,,,,,
2023,5,17,4,Pond,,Sidalcea,4,200 total,,,,,,,,
2023,5,17,4,Pond,,ALAM,100,,,,,,,,,
2023,5,17,4,Pond,VV2,VIVI,100,,,,,,,,,
2023,5,17,4,Pond,,TRLA,10,,,,,,,,,
2023,5,17,4,Pond,,DEVA,10,,,,,,,,,
2023,5,17,4,Pond,,EUSP,30,,,,,,,,,
2023,5,17,4,Pond,,LACA ,1,,,,,,,,,
2023,5,17,5,Pond,GB3,THCA,13,see KT notes for rest of survey,,,,,,,,
2023,5,17,5,Pond,GB2,THCA,50,,,,,,,,,
2023,5,17,5,Pond,VV3,VIVI,100,500 total,,,,,,,,
2023,5,17,1,Quarry_1,,MIDO,4,,,,,,,,,
2023,5,17,1,Quarry_1,,DEUL,1,,,,,,,,,
2023,5,17,1,Quarry_1,,LUSU,1,,,,,,,,,
2023,5,17,1,Quarry_1,,TRFU,2,,,,,,,,,
2023,5,17,1,Quarry_1,,ALAM,20,,,,,,,,,
2023,5,17,1,Quarry_1,,LUMI,2,,,,,,,,,
2023,5,17,1,Quarry_1,,AGHE,100,,,,,,,,,
2023,5,17,1,Quarry_1,,EUSP,10,,,,,,,,,
2023,5,17,1,Quarry_1,,Sidalcea,4,,,,,,,,,
2023,5,17,1,Quarry_1,,VIVI,2,,,,,,,,,
2023,5,17,1,Quarry_1,,CARU,20,,,,,,,,,
2023,5,17,1,Quarry_1,upper,ERGU,100,,,,,,,,,
2023,5,17,2,Quarry_1,,CARU,100,,,,,,,,,
2023,5,17,2,Quarry_1,,TOVE,30,,,,,,,,,
2023,5,17,2,Quarry_1,,VIVI,4,,,,,,,,,
2023,5,17,2,Quarry_1,main,ERGU,1000,,,,,,,,,
2023,5,17,2,Quarry_1,,AGHE,10,,,,,,,,,
2023,5,17,2,Quarry_1,,DEUL,20,,,,,,,,,
2023,5,17,2,Quarry_1,,EUSP,200,,,,,,,,,
2023,5,17,2,Quarry_1,,TRFU,2,,,,,,,,,
2023,5,17,2,Quarry_1,,LUSU,2,,,,,,,,,
2023,5,17,2,Quarry_1,ERGU2main,ERGU,1000s,,,,,,,,,
2023,5,16,1,Quarry_2,,PLER,10,,,,,,,,,
2023,5,16,1,Quarry_2,,LUAL,10,,,,,,,,,
2023,5,16,1,Quarry_2,,VIVI,50,total,,,,,,,,
2023,5,16,1,Quarry_2,,AGHE,2,,,,,,,,,
2023,5,16,1,Quarry_2,,ERCI,2,,,,,,,,,
2023,5,16,1,Quarry_2,,TRHI,20,poppies closed,,,,,,,,
2023,5,16,2,Quarry_2,,salsify,1,,,,,,,,,
2023,5,16,2,Quarry_2,,LUAL,10,,,,,,,,,
2023,5,16,2,Quarry_2,,lacy_orange,4,,,,,,,,,
2023,5,16,2,Quarry_2,,AGHE,4,,,,,,,,,
2023,5,16,2,Quarry_2,,TRFU,1,,,,,,,,,
2023,5,16,2,Quarry_2,,TRHI,10,,,,,,,,,
2023,5,16,3,Quarry_2,,ERGU,1000,,,,,,,,,
2023,5,16,3,Quarry_2,,CRHI,1000,,,,,,,,,
2023,5,16,3,Quarry_2,,Sidalcea,6,,,,,,,,,
2023,5,16,3,Quarry_2,,AGHE,30,,,,,,,,,
2023,5,16,3,Quarry_2,,DICA,2,,,,,,,,,
2023,5,16,3,Quarry_2,,TOVE,2,,,,,,,,,
2023,5,16,3,Quarry_2,,CARU,100,,,,,,,,,
2023,5,16,4,Quarry_2,,AGHE,200,,,,,,,,,
2023,5,16,4,Quarry_2,,Sidalcea,2,,,,,,,,,
2023,5,16,4,Quarry_2,,ACMO,80,,,,,,,,,
2023,5,16,4,Quarry_2,,SOAS,3,,,,,,,,,
2023,5,14,1,Quarry_2,,PLER,10,,,,,,,,,
2023,5,14,1,Quarry_2,,TRHI,2,,,,,,,,,
2023,5,14,1,Quarry_2,,LACA,10,,,,,,,,,
2023,5,14,1,Quarry_2,LUAL1,LUAL,10,,,,,,,,,
2023,5,14,1,Quarry_2,,VIVI,30,50 total,,,,,,,,
2023,5,14,1,Quarry_2,,ESCA,10,,,,,,,,,
2023,5,14,1,Quarry_2,,LUSU,1,,,,,,,,,
2023,5,14,2,Quarry_2,,MEIN,1,,,,,,,,,
2023,5,14,2,Quarry_2,LUAL1,LUAL,10,,,,,,,,,
2023,5,14,2,Quarry_2,,LACA,10,,,,,,,,,
2023,5,14,2,Quarry_2,,TRHI,2,,,,,,,,,
2023,5,14,3,Quarry_2,,Sidalcea,10,,,,,,,,,
2023,5,14,3,Quarry_2,,ERGU,1000,,,,,,,,,
2023,5,14,3,Quarry_2,,CRHI,1000,,,,,,,,,
2023,5,14,3,Quarry_2,,CARU,20,,,,,,,,,
2023,5,14,3,Quarry_2,,DICA,2,,,,,,,,,
2023,5,14,3,Quarry_2,,GITR,10,,,,,,,,,
2023,5,14,4,Quarry_2,,Sidalcea,1,,,,,,,,,
2023,5,14,4,Quarry_2,,ACMO,10,,,,,,,,,
2023,5,14,4,Quarry_2,,TRLA,20,,,,,,,,,
2023,5,14,4,Quarry_2,,RACA,10,,,,,,,,,
2023,5,14,5,Quarry_2,,SIBE,30,,,,,,,,,
2023,5,14,5,Quarry_2,,LACA,10,,,,,,,,,
2023,5,14,5,Quarry_2,,TRLA,10,,,,,,,,,
2023,5,14,5,Quarry_2,,MICA,1,AGHE seeded,,,,,,,,
2023,5,15,1,Upper_Seep,,ACBR,1,,,,,,,,,
2023,5,15,1,Upper_Seep,,CASU,20,,,,,,,,,
2023,5,15,1,Upper_Seep,,MEIN,20,,,,,,,,,
2023,5,15,1,Upper_Seep,,DEHE,10,,,,,,,,,
2023,5,15,1,Upper_Seep,,LUSU,1,,,,,,,,,
2023,5,15,1,Upper_Seep,,lacy_orange,20,,,,,,,,,
2023,5,15,1,Upper_Seep,,ALAM,6,,,,,,,,,
2023,5,15,1,Upper_Seep,VV2,VIVI,50,200 total,,,,,,,,
2023,5,15,2,Upper_Seep,VV2,VIVI,60,,,,,,,,,
2023,5,15,2,Upper_Seep,VV3,VIVI,60,,,,,,,,,
2023,5,15,2,Upper_Seep,,Sidalcea,2,,,,,,,,,
2023,5,15,2,Upper_Seep,,TRHI,10,,,,,,,,,
2023,5,15,2,Upper_Seep,,mustard,40,,,,,,,,,
2023,5,15,3,Upper_Seep,VV2,VIVI,50,,,,,,,,,
2023,5,15,3,Upper_Seep,VV3,VIVI,20,,,,,,,,,
2023,5,15,3,Upper_Seep,,TRHI,20,,,,,,,,,
2023,5,15,4,Upper_Seep,VV2,VIVI,40,,,,,,,,,
2023,5,15,4,Upper_Seep,,ACWR,2,,,,,,,,,
2023,5,15,4,Upper_Seep,,PHTA,3,,,,,,,,,
2023,5,15,4,Upper_Seep,VV3,VIVI,30,,,,,,,,,
2023,5,15,4,Upper_Seep,,hairypink?,1,,,,,,,,,
2023,5,15,4,Upper_Seep,,DEHE,5,,,,,,,,,
2023,5,15,4,Upper_Seep,,TRHI,100,,,,,,,,,
2023,5,15,5,Upper_Seep,,CASU,10,,,,,,,,,
2023,5,15,5,Upper_Seep,VV3,VIVI,400,,,,,,,,,
2023,5,15,5,Upper_Seep,VV2,VIVI,20,,,,,,,,,
2023,5,15,5,Upper_Seep,,TRHI,30,,,,,,,,,
2023,5,13,5,Lower_Grid_1,,TRLA,20,,,,,,,,,
2023,5,13,5,Lower_Grid_1,,ERGU,30,100 total,,,,,,,,
2023,5,13,5,Lower_Grid_1,VV3,VIVI,20,,,,,,,,,
2023,5,13,5,Lower_Grid_1,,RACA,10,,,,,,,,,
2023,5,13,5,Lower_Grid_1,,LUMI,10,50 total,,,,,,,,
2023,5,13,5,Lower_Grid_1,VV2,VIVI,1000,,,,,,,,,
2023,5,13,1,Upper_Grid_2,,VIVI,200,500 total,,,,,,,,
2023,5,13,1,Upper_Grid_2,,DEHE,10,,,,,,,,,
2023,5,13,1,Upper_Grid_2,LUMI2,LUMI,1,,,,,,,,,
2023,5,13,1,Upper_Grid_2,VV4,VIVI,20,400 total,,,,,,,,
2023,5,13,2,Upper_Grid_2,,LUMI,2,,,,,,,,,
2023,5,13,2,Upper_Grid_2,,Sidalcea,3,,,,,,,,,
2023,5,13,2,Upper_Grid_2,VV3,VIVI,100,,,,,,,,,
2023,5,13,2,Upper_Grid_2,,ACWR,1,,,,,,,,,
2023,5,13,2,Upper_Grid_2,,DEHE,50,60 total,,,,,,,,
2023,5,13,3,Upper_Grid_2,VV3,VIVI,200,,,,,,,,,
2023,5,13,3,Upper_Grid_2,DEHE1,DEHE,10,,,,,,,,,
2023,5,13,3,Upper_Grid_2,,CASU,2,,,,,,,,,
2023,5,13,3,Upper_Grid_2,,LUMI,10,,,,,,,,,
2023,5,13,4,Upper_Grid_2,,lacy_orange,4,,,,,,,,,
2023,5,13,4,Upper_Grid_2,VV1,VIVI,100,200 total,,,,,,,,
2023,5,13,4,Upper_Grid_2,,CASU,2,,,,,,,,,
2023,5,13,4,Upper_Grid_2,,ocidentalis_mustard,2,,,,,,,,,
2023,5,13,4,Upper_Grid_2,VV4,VIVI,100,total,,,,,,,,
2023,5,13,4,Upper_Grid_2,,ACWR,10,,,,,,,,,
2023,5,13,4,Upper_Grid_2,,LUSU,3,,,,,,,,,
2023,5,13,5,Upper_Grid_2,,LUMI,10,,,,,,,,,
2023,5,13,5,Upper_Grid_2,VV5,VIVI,100,total,,,,,,,,
2023,5,13,5,Upper_Grid_2,,TRFU,1,,,,,,,,,
2023,5,13,5,Upper_Grid_2,,LUSU,2,,,,,,,,,
2023,5,13,5,Upper_Grid_2,,ACWR,3,,,,,,,,,
2023,5,13,4,Lower_Grid_1,,TRLA,100,,,,,,,,,
2023,5,13,4,Lower_Grid_1,LUMI1,LUMI,40,,,,,,,,,
2023,5,13,4,Lower_Grid_1,VV2,VIVI,1000,1000s total,,,,,,,,
2023,5,13,4,Lower_Grid_1,,RACA,10,,,,,,,,,
2023,5,13,3,Lower_Grid_1,,TRFU,6,,,,,,,,,
2023,5,13,3,Lower_Grid_1,,TRBI,2,,,,,,,,,
2023,5,13,3,Lower_Grid_1,,RACA,6,,,,,,,,,
2023,5,13,3,Lower_Grid_1,,TRLA,300,,,,,,,,,
2023,5,13,3,Lower_Grid_1,,AMME,4,,,,,,,,,
2023,5,13,3,Lower_Grid_1,VV1,VIVI,200,1800 total,,,,,,,,
2023,5,13,3,Lower_Grid_1,,SIBE,1,,,,,,,,,
2023,5,13,2,Lower_Grid_1,,MIDO,10,,,,,,,,,
2023,5,13,2,Lower_Grid_1,,RACA,5,,,,,,,,,
2023,5,13,2,Lower_Grid_1,GB2,THCA,700,,,,,,,,,
2023,5,13,2,Lower_Grid_1,,TRLA,700,,,,,,,,,
2023,5,13,1,Lower_Grid_1,,RACA,10,,,,,,,,,
2023,5,13,1,Lower_Grid_1,GB1,THCA,70,,,,,,,,,
2023,5,13,1,Lower_Grid_1,,TRLA,300,1000s total,,,,,,,,
2023,5,13,1,Lower_Grid_1,,MIDO,3,,,,,,,,,
2023,5,13,5,Pond,GB2,THCA,70,,,,,,,,,
2023,5,13,5,Pond,GB3,THCA,23,,,,,,,,,
2023,5,13,5,Pond,,ALAM,100,,,,,,,,,
2023,5,13,5,Pond,,TRLA,80,,,,,,,,,
2023,5,13,5,Pond,VV3,VIVI,800,1000 total,,,,,,,,
2023,5,13,5,Pond,,it_thistle,20,,,,,,,,,
2023,5,13,5,Pond,,AMME,6,,,,,,,,,
2023,5,13,5,Pond,,DEVA,20,,,,,,,,,
2023,5,14,3,Bertha,,TRLA,1000,,,,,,,,,
2023,5,14,3,Bertha,,ANAR,10,,,,,,,,,
2023,5,14,3,Bertha,,TRFU,4,,,,,,,,,
2023,5,14,3,Bertha,,SIBE,10,,,,,,,,,
2023,5,14,3,Bertha,,ACMO,20,,,,,,,,,
2023,5,14,3,Bertha,,LUMI,10,,,,,,,,,
2023,5,14,3,Bertha,,ERGU,20,,,,,,,,,
2023,5,14,3,Bertha,,MEIN,10,,,,,,,,,
2023,5,14,3,Bertha,GB3,THCA,100,,,,,,,,,
2023,5,14,3,Bertha,,ACWR,6,,,,,,,,,
2023,5,14,3,Bertha,,RACA,15,,,,,,,,,
2023,5,14,3,Bertha,,SEVU,100,,,,,,,,,
2023,5,14,3,Bertha,,LACA,1000,,,,,,,,,
2023,5,14,3,Bertha,,CARU,4,,,,,,,,,
2023,5,14,3,Bertha,,ANFI,500,,,,,,,,,
2023,5,14,3,Bertha,VV1,VIVI,1000,,,,,,,,,
2023,5,14,1,Bertha,,CARU,1,,,,,,,,,
2023,5,14,1,Bertha,VV1,VIVI,200,,,,,,,,,
2023,5,14,1,Bertha,LUMI1,LUMI,400,,,,,,,,,
2023,5,14,1,Bertha,,LUNA,2,,,,,,,,,
2023,5,14,1,Bertha,,CRHI,20,,,,,,,,,
2023,5,14,1,Bertha,,TRHI,100,,,,,,,,,
2023,5,14,1,Bertha,,AGHE,1,,,,,,,,,
2023,5,14,1,Bertha,,ACMO,1000,,,,,,,,,
2023,5,14,1,Bertha,,PLER,100,,,,,,,,,
2023,5,14,1,Bertha,,LACA,50,,,,,,,,,
2023,5,14,1,Bertha,,EUSP,20,,,,,,,,,
2023,5,14,1,Bertha,,LAMI,10,,,,,,,,,
2023,5,14,1,Bertha,,ANAR,20,,,,,,,,,
2023,5,14,1,Bertha,,MEIN,10,,,,,,,,,
2023,5,14,1,Bertha,,ACWR,1,,,,,,,,,
2023,5,14,1,Bertha,,ERGU,1,,,,,,,,,
2023,5,14,1,Bertha,,SEVU,3,,,,,,,,,
2023,5,14,1,Bertha,LUSU1,LUSU,15,,,,,,,,,
2023,5,14,2,Bertha,VV1,VIVI,1000,,,,,,,,,
2023,5,14,2,Bertha,,AMME,10,,,,,,,,,
2023,5,14,2,Bertha,,SEVU,4,,,,,,,,,
2023,5,14,2,Bertha,,LACA,3,,,,,,,,,
2023,5,14,2,Bertha,,EUSP,1000,,,,,,,,,
2023,5,14,2,Bertha,,ERGU,20,,,,,,,,,
2023,5,14,2,Bertha,,TRLA,600,,,,,,,,,
2023,5,14,2,Bertha,,ANAR,10,,,,,,,,,
2023,5,14,2,Bertha,,MEIN,10,,,,,,,,,
2023,5,14,2,Bertha,LUMI2,LUMI,1,,,,,,,,,
2023,5,14,2,Bertha,TRFU1,TRFU,3,,,,,,,,,
2023,5,14,2,Bertha,,RACA,50,,,,,,,,,
2023,5,14,2,Bertha,,ANFI,500,,,,,,,,,
2023,5,14,2,Bertha,,LAMI,2,,,,,,,,,
2023,5,14,2,Bertha,,ACWR,1,,,,,,,,,
2023,5,14,2,Bertha,GB1,THCA,20,,,,,,,,,
2023,5,14,2,Bertha,GB2,THCA,300,,,,,,,,,
2023,5,12,3,Pond,VV1,VIVI,100,,,,,,,,,
2023,5,12,3,Pond,VV2,VIVI,100,100 total,,,,,,,,
2023,5,12,3,Pond,,DEVA,20,,,,,,,,,
2023,5,12,3,Pond,,MICA,40,,,,,,,,,
2023,5,12,3,Pond,,TRLA,200,,,,,,,,,
2023,5,12,3,Pond,,EUSP,50,,,,,,,,,
2023,5,12,3,Pond,,CARU,1,,,,,,,,,
2023,5,12,3,Pond,,SIBE,60,,,,,,,,,
2023,5,12,4,Pond,,TRLA,200,,,,,,,,,
2023,5,12,4,Pond,,ACWR,2,,,,,,,,,
2023,5,12,4,Pond,,DEVA,10,,,,,,,,,
2023,5,12,4,Pond,,RACA,1,,,,,,,,,
2023,5,12,4,Pond,,ALAM,100,,,,,,,,,
2023,5,12,4,Pond,,EUSP,20,,,,,,,,,
2023,5,12,4,Pond,,LACA,50,,,,,,,,,
2023,5,12,4,Pond,VV2,VIVI,200,,,,,,,,,
2023,5,12,4,Pond,,ACMO,10,,,,,,,,,
2023,5,12,1,Pond,VVB,VIVI,50,100 total,,,,,,,,
2023,5,12,1,Pond,,ACMO,60,,,,,,,,,
2023,5,12,1,Pond,,LACA,30,,,,,,,,,
2023,5,12,1,Pond,,ACWR,1,,,,,,,,,
2023,5,12,1,Pond,,DEVA,100,,,,,,,,,
2023,5,12,1,Pond,VIVI1,VIVI,10,,,,,,,,,
2023,5,12,1,Pond,,yellow_lomatium,2,,,,,,,,,
2023,5,12,1,Pond,VVA,VIVI,100,800 total,,,,,,,,
2023,5,12,1,Pond,,MICA,50,,,,,,,,,
2023,5,12,1,Pond,GB1,THCA,200,,,,,,,,,
2023,5,12,2,Pond,,LACA,50,,,,,,,,,
2023,5,12,2,Pond,,DEVA,100,,,,,,,,,
2023,5,12,2,Pond,,VIVI,200,500 total,,,,,,,,
2023,5,12,2,Pond,,TRLA,20,,,,,,,,,
2023,5,12,5,Owl_Seep,VV5,VIVI,100,300 total,,,,,,,,
2023,5,12,5,Owl_Seep,,TRHI,1,,,,,,,,,
2023,5,12,5,Owl_Seep,,MEPO,6,,,,,,,,,
2023,5,12,5,Owl_Seep,,SOAS,1,,,,,,,,,
2023,5,12,5,Owl_Seep,,CASU,5,,,,,,,,,
2023,5,12,5,Owl_Seep,,DICA,1,,,,,,,,,
2023,5,12,5,Owl_Seep,,AGHE,1,,,,,,,,,
2023,5,12,5,Owl_Seep,,MEIN,50,,,,,,,,,
2023,5,12,5,Owl_Seep,,CRHI,200,,,,,,,,,
2023,5,12,5,Owl_Seep,,ERGU,100,,,,,,,,,
2023,5,12,5,Owl_Seep,PH9,PHTA,50,,,,,,,,,
2023,5,12,5,Owl_Seep,PH10,PHTA,20,,,,,,,,,
2023,5,12,5,Owl_Seep,PH11,PHTA,30,,,,,,,,,
2023,5,12,5,Owl_Seep,PH12,PHTA,40,,,,,,,,,
2023,5,12,5,Owl_Seep,,CAEX,12,,,,,,,,,
2023,5,12,4,Owl_Seep,,it_thistle,2,,,,,,,,,
2023,5,12,4,Owl_Seep,,TRLA,20,,,,,,,,,
2023,5,12,4,Owl_Seep,VV4,VIVI,30,,,,,,,,,
2023,5,12,4,Owl_Seep,,ERCI,2,,,,,,,,,
2023,5,12,4,Owl_Seep,,mustard,10,,,,,,,,,
2023,5,12,4,Owl_Seep,,ESCA,50,,,,,,,,,
2023,5,12,4,Owl_Seep,,CAEX,50,,,,,,,,,
2023,5,12,4,Owl_Seep,,hairypink?,10,,,,,,,,,
2023,5,12,4,Owl_Seep,,MEIN,4,,,,,,,,,
2023,5,12,4,Owl_Seep,PH7,PHTA,40,,,,,,,,,
2023,5,12,4,Owl_Seep,,ERGU,200,,,,,,,,,
2023,5,12,4,Owl_Seep,,CRHI,30,,,,,,,,,
2023,5,12,4,Owl_Seep,,occidentalis_mustard,6,,,,,,,,,
2023,5,12,3,Owl_Seep,,MEIN,10,,,,,,,,,
2023,5,12,3,Owl_Seep,,CAEX,15,,,,,,,,,
2023,5,12,3,Owl_Seep,,ESCA,40,,,,,,,,,
2023,5,12,3,Owl_Seep,,ERGU,20,,,,,,,,,
2023,5,12,3,Owl_Seep,PH4,PHTA,60,,,,,,,,,
2023,5,12,3,Owl_Seep,,CRHI,50,,,,,,,,,
2023,5,12,3,Owl_Seep,,ocidentalis_mustard,10,,,,,,,,,
2023,5,12,3,Owl_Seep,,hairypink?,10,,,,,,,,,
2023,5,12,3,Owl_Seep,VV4,VIVI,200,400 total,,,,,,,,
2023,5,12,3,Owl_Seep,,mustard,10,,,,,,,,,
2023,5,12,2,Owl_Seep,PH3,PHTA,2,,,,,,,,,
2023,5,12,2,Owl_Seep,,mustard,10,,,,,,,,,
2023,5,12,2,Owl_Seep,,ESCA,50,,,,,,,,,
2023,5,12,2,Owl_Seep,,CAEX,30,,,,,,,,,
2023,5,12,2,Owl_Seep,VV1,VIVI,50,,,,,,,,,
2023,5,12,2,Owl_Seep,VV2,VIVI,100,200 total,,,,,,,,
2023,5,12,2,Owl_Seep,,CASU,1,,,,,,,,,
2023,5,12,2,Owl_Seep,,hairypink?,50,,,,,,,,,
2023,5,12,2,Owl_Seep,VV3,VIVI,10,,,,,,,,,
2023,5,12,2,Owl_Seep,,ERGU,100,,,,,,,,,
2023,5,12,2,Owl_Seep,,MEIN,20,,,,,,,,,
2023,5,12,2,Owl_Seep,,PHTA,10,,,,,,,,,
2023,5,12,2,Owl_Seep,,CRHI,50,,,,,,,,,
2023,5,12,1,Owl_Seep,VV1,VIVI,200,1000s total,,,,,,,,
2023,5,12,1,Owl_Seep,,PHTA,2,in VV1,,,,,,,,
2023,5,12,1,Owl_Seep,,CALU,1,,,,,,,,,
2023,5,12,1,Owl_Seep,PH1,PHTA,100,,,,,,,,,
2023,5,12,1,Owl_Seep,,SEVU,2,,,,,,,,,
2023,5,12,1,Owl_Seep,,CAEX,10,,,,,,,,,
2023,5,12,1,Owl_Seep,,occidentalis_mustard,1,,,,,,,,,
2023,5,12,1,Owl_Seep,,SOAS,1,,,,,,,,,
2023,5,12,1,Owl_Seep,,ERGU,100,,,,,,,,,
2023,5,12,1,Owl_Seep,VV1,VIVI,20,200 total,,,,,,,,
2023,5,12,1,Owl_Seep,,ESCA,40,,,,,,,,,
2023,5,12,1,Owl_Seep,,CRHI,50,,,,,,,,,
2023,5,12,1,Owl_Seep,,hairypink?,10,,,,,,,,,
2023,5,12,1,Owl_Seep,,mustard,30,,,,,,,,,
2023,5,12,4,Quarry_1,,ASJE,4,,,,,,,,,
2023,5,12,4,Quarry_1,,ACBR,10,,,,,,,,,
2023,5,12,4,Quarry_1,,LUSU,1,,,,,,,,,
2023,5,12,4,Quarry_1,,ERGU,1000,,,,,,,,,
2023,5,12,4,Quarry_1,,MEIN,10,,,,,,,,,
2023,5,12,4,Quarry_1,,ANFI,10,,,,,,,,,
2023,5,12,4,Quarry_1,,ANAR,20,,,,,,,,,
2023,5,12,4,Quarry_1,,CRHI,1000,,,,,,,,,
2023,5,12,4,Quarry_1,,CARU,40,,,,,,,,,
2023,5,12,4,Quarry_1,,DEUL,6,,,,,,,,,
2023,5,12,4,Quarry_1,VV_base,VIVI,20,,,,,,,,,
2023,5,12,4,Quarry_1,,LUSU,1,,,,,,,,,
2023,5,12,4,Quarry_1,,ANAR,20,,,,,,,,,
2023,5,12,5,Quarry_1,SUN1_ergu,ERGU,1000,,,,,,,,,
2023,5,12,5,Quarry_1,,CRHI,1000,,,,,,,,,
2023,5,12,5,Quarry_1,,DEUL,2,,,,,,,,,
2023,5,12,5,Quarry_1,VV1,VIVI,1000,"near Y1, still have lots of buds",,,,,,,,
2023,5,12,5,Quarry_1,,ERCI,10,,,,,,,,,
2023,5,12,5,Quarry_1,,SEVU,2,,,,,,,,,
2023,5,12,5,Quarry_1,,GERDI,4,,,,,,,,,
2023,5,12,5,Quarry_1,,UNK_mustard,10,,,,,,,,,
2023,5,12,5,Quarry_1,,MEIN,10,,,,,,,,,
2023,5,12,5,Quarry_1,,LUSU,20,,,,,,,,,
2023,5,12,5,Quarry_1,,TRHI,20,,,,,,,,,
2023,5,12,5,Quarry_1,,MEPO,20,,,,,,,,,
2023,5,12,5,Quarry_1,,SOAS,1,,,,,,,,,
2023,5,14,4,Bertha,,AMME,2,,,,,,,,,
2023,5,14,4,Bertha,,Sidalcea,1,,,,,,,,,
2023,5,14,4,Bertha,,ACWR,2,,,,,,,,,
2023,5,14,4,Bertha,GB3,THCA,14,,,,,,,,,
2023,5,14,4,Bertha,VV2,VIVI,600,,,,,,,,,
2023,5,14,4,Bertha,,SEVU,10,,,,,,,,,
2023,5,14,4,Bertha,,EUSP,100,,,,,,,,,
2023,5,14,4,Bertha,,ACMO,1000,,,,,,,,,
2023,5,14,4,Bertha,,ANAR,10,,,,,,,,,
2023,5,14,4,Bertha,,ERGU,20,,,,,,,,,
2023,5,14,4,Bertha,,MIDO,4,,,,,,,,,
2023,5,14,4,Bertha,,LACA,800,,,,,,,,,
2023,5,14,4,Bertha,,RACA,6,,,,,,,,,
2023,5,14,4,Bertha,,TRLA,300,,,,,,,,,
2023,5,14,5,Bertha,,TRHI,200,,,,,,,,,
2023,5,14,5,Bertha,,TRLA,300,,,,,,,,,
2023,5,14,5,Bertha,,LACA,100,,,,,,,,,
2023,5,14,5,Bertha,,ACMO,1000,,,,,,,,,
2023,5,14,5,Bertha,,CARU,2,,,,,,,,,
2023,5,14,5,Bertha,,LUSU,10,,,,,,,,,
2023,5,14,5,Bertha,LUMI3,LUMI,1000,,,,,,,,,
2023,5,14,5,Bertha,,DEVA,10,,,,,,,,,
2023,5,14,5,Bertha,,TRFU,2,,,,,,,,,
2023,5,14,5,Bertha,VVA,VIVI,40,,,,,,,,,
2023,5,14,5,Bertha,,SEVU,20,,,,,,,,,
2023,5,14,5,Bertha,,ACWR,25,,,,,,,,,
2023,5,14,5,Bertha,,MEPO,6,,,,,,,,,
2023,5,14,5,Bertha,,LUNA,2,,,,,,,,,
2023,5,14,5,Bertha,,ERCI,10,,,,,,,,,
2023,5,14,5,Bertha,,AMME,10,,,,,,,,,
2023,5,14,5,Bertha,,ERBO,3,,,,,,,,,
2023,5,14,1,Pond,,ACMO,30,,,,,,,,,
2023,5,14,1,Pond,VV1,VIVI,20,,,,,,,,,
2023,5,14,1,Pond,,MICA,50,,,,,,,,,
2023,5,14,1,Pond,VVA,VIVI,100,,,,,,,,,
2023,5,14,1,Pond,,THCA,1,,,,,,,,,
2023,5,14,1,Pond,,CLPU,1,,,,,,,,,
2023,5,14,1,Pond,,DEVA,80,,,,,,,,,
2023,5,14,1,Pond,,LACA,20,,,,,,,,,
2023,5,14,1,Pond,VVB,VIVI,20,,,,,,,,,
2023,5,14,1,Pond,,ACWR,10,,,,,,,,,
2023,5,14,2,Pond,,ACMO,10,,,,,,,,,
2023,5,14,2,Pond,VV1,VIVI,20,,,,,,,,,
2023,5,14,2,Pond,,purple_sanicle,2,,,,,,,,,
2023,5,14,2,Pond,,DEVA,200,,,,,,,,,
2023,5,14,2,Pond,,yellow_lomatium,2,,,,,,,,,
2023,5,14,2,Pond,,MICA,50,,,,,,,,,
2023,5,14,2,Pond,VVA,VIVI,50,,,,,,,,,
